"PAIS","COD_SKU","FAMILY","MODEL_NAME","BRAND","TIER","STATUS"
NI,2158,BMOBILE AX820,KIT BMOBILE AX820 SILVER,BMOBILE,LOW,OBSOLETE
NI,2160,BMOBILE K350,BMOBILE K350 DS SS,BMOBILE,FEATURE PHONE,OBSOLETE
NI,2162,NEXUS GO177,NEXUS GO177 SS,NEXUS,FEATURE PHONE,OBSOLETE
NI,2165,BMOBILE AX820,KIT BMOBILE AX820 GRAY,BMOBILE,LOW,OBSOLETE
NI,2216,MOTOROLA G4 PLUS LTE,KIT MOTOROLA G4 PLUS LTE,MOTOROLA,FEATURE PHONE,OBSOLETE
NI,2655,HUAWEI P20,HUAWEI P20 BLUE D.L.,HUAWEI,ULTRA HIGH,OBSOLETE
NI,2657,MTT S25,MTT S25 BLACK DS,MTT,FEATURE PHONE,OBSOLETE
NI,2660,BMOBILE K372,BMOBILE K372 PINK DS,BMOBILE,FEATURE PHONE,OBSOLETE
NI,2661,BMOBILE K372,KIT BMOBILE K372 PINK DS,BMOBILE,FEATURE PHONE,OBSOLETE
NI,2663,BMOBILE K372,KIT BMOBILE K372 BLUE DS,BMOBILE,FEATURE PHONE,OBSOLETE
NI,2666,HUAWEI Y6 2019,HUAWEI Y6 2019 BROWN DS LTE,HUAWEI,MID,OBSOLETE
NI,2668,MTT D379H 3G,KIT MTT D379H 3G,MTT,FEATURE PHONE,OBSOLETE
NI,2670,SAMSUNG A20,SAMSUNG GALAXY A20 BLUE,SAMSUNG,MID,OBSOLETE
NI,2672,SAMSUNG GALAXY A30,SAMSUNG GALAXY A30 BLACK,SAMSUNG,MID HIGH,OBSOLETE
NI,2674,SAMSUNG GALAXY A30,SAMSUNG GALAXY A30 WHITE,SAMSUNG,MID HIGH,OBSOLETE
NI,2677,MTT L506 DS LTE,KIT MTT L506 BLACK,MTT,LOW,OBSOLETE
NI,2678,SAMSUNG GALAXY J2 CORE DS LTE,SAMSUNG GALAXY J2 CORE GRAY,SAMSUNG,LOW,OBSOLETE
NI,2682,SAMSUNG GALAXY J2 CORE DS LTE,KIT SAMSUNG GALAXY J2 CORE GRAY,SAMSUNG,LOW,OBSOLETE
NI,2690,,KIT SAMSUNG GALAXY A20 BLACK,SAMSUNG,MID,OBSOLETE
NI,2692,BMOBILE K373,BMOBILE K373 BLACK,BMOBILE,FEATURE PHONE,OBSOLETE
NI,2694,Bmobile K373,BMOBILE K373 BLUE,BMOBILE,FEATURE PHONE,OBSOLETE
NI,2696,Bmobile K373,BMOBILE K373 PINK,BMOBILE,FEATURE PHONE,OBSOLETE
NI,2699,,KIT BMOBILE K373 GRAY,BMOBILE,FEATURE PHONE,OBSOLETE
NI,973,NOKIA C5-03,NOKIA C5-03,NOKIA,FEATURE PHONE,OBSOLETE
NI,979,HUAWEI G2100,HUAWEI G2100,HUAWEI,FEATURE PHONE,OBSOLETE
NI,980,HUAWEI G2100,KIT HUAWEI G2100,HUAWEI,FEATURE PHONE,OBSOLETE
NI,981,NOKIA C2-01,NOKIA C2-01,NOKIA,FEATURE PHONE,OBSOLETE
NI,983,BMOBILE W150,BMOBILE W150,BMOBILE,FEATURE PHONE,OBSOLETE
NI,987,ZTE MOVISTAR MATCH,ZTE MOVISTAR MATCH,ZTE,FEATURE PHONE,OBSOLETE
NI,989,ZTE MOVISTAR LINK,ZTE MOVISTAR LINK,ZTE,FEATURE PHONE,OBSOLETE
NI,991,BMOBILE K105,BMOBILE K105,BMOBILE,FEATURE PHONE,OBSOLETE
NI,993,ZTE MOVISTAR VISION,ZTE MOVISTAR VISION,ZTE,FEATURE PHONE,OBSOLETE
NI,997,AVVIO GAMER G6,AVVIO GAMER G6,AVVIO,FEATURE PHONE,OBSOLETE
NI,1002,UTSTARCOM TE-1202NI,UTSTARCOM TE-1202NI,UTSTARCOM,FEATURE PHONE,OBSOLETE
NI,1007,LG P350G,LG P350G,LG,FEATURE PHONE,OBSOLETE
NI,1009,LG P970H,LG P970H,LG,FEATURE PHONE,OBSOLETE
NI,1011,NOKIA E6,NOKIA E6 SILVER,NOKIA,FEATURE PHONE,OBSOLETE
NI,1013,VERYKOOL I310,VERYKOOL I310,VERYKOOL,FEATURE PHONE,OBSOLETE
NI,1018,BLACKBERRY 8520,BLACKBERRY 8520 WHITE,BLACKBERRY,FEATURE PHONE,OBSOLETE
NI,1024,BMOBILE LQ310,BMOBILE LQ310,BMOBILE,FEATURE PHONE,OBSOLETE
NI,1028,NOKIA E6,NOKIA E6 BLACK,NOKIA,FEATURE PHONE,OBSOLETE
NI,1266,SAMSUNG GALAXY ACE PLUS GT-S7500,SAMSUNG GALAXY ACE PLUS GT-S7500,SAMSUNG,FEATURE PHONE,OBSOLETE
NI,1267,ZTE MOVISTAR SKATE MINI V790,ZTE MOVISTAR SKATE MINI V790,ZTE,FEATURE PHONE,OBSOLETE
NI,1277,VERYKOOL I121,VERYKOOL I121,VERYKOOL,FEATURE PHONE,OBSOLETE
NI,1283,BLU JENNY T162I,BLU JENNY T162I,BLU,FEATURE PHONE,OBSOLETE
NI,1294,NOKIA LUMIA 510,NOKIA LUMIA 510,NOKIA,FEATURE PHONE,OBSOLETE
NI,1302,LG L9 OPTIMUS P768G,LG L9 OPTIMUS P768G,LG,FEATURE PHONE,OBSOLETE
NI,1305,BLACKBERRY Z10 LONDON,BLACKBERRY Z10 LONDON,BLACKBERRY,FEATURE PHONE,OBSOLETE
NI,1314,BMOBILE S750,BMOBILE S750,BMOBILE,FEATURE PHONE,OBSOLETE
NI,1316,SAMSUNG GALAXY S IV I9500,SAMSUNG GALAXY S IV I9500,SAMSUNG,FEATURE PHONE,OBSOLETE
NI,1334,LG OPTIMUS G E977,LG OPTIMUS G E977,LG,FEATURE PHONE,OBSOLETE
NI,1335,AVVIO 402,AVVIO 402,AVVIO,FEATURE PHONE,OBSOLETE
NI,1348,NEXUS GO180,NEXUS GO180 WHITE/ORANGE,NEXUS,FEATURE PHONE,OBSOLETE
NI,1354,NOKIA LUMIA 820,NOKIA LUMIA 820,NOKIA,FEATURE PHONE,OBSOLETE
NI,1355,NOKIA LUMIA 620,NOKIA LUMIA 620,NOKIA,FEATURE PHONE,OBSOLETE
NI,1358,SAMSUNG GALAXY S IV I9500,SAMSUNG GALAXY S IV I9500 WHITE,SAMSUNG,FEATURE PHONE,OBSOLETE
NI,1391,SAMSUNG GALAXY POCKET GT-S5310,SAMSUNG GALAXY POCKET GT-S5310,SAMSUNG,FEATURE PHONE,OBSOLETE
NI,1412,LG OPTIMUS L5 II E450G,LG OPTIMUS L5 II E450G,LG,FEATURE PHONE,OBSOLETE
NI,1428,NOKIA 301,NOKIA 301,NOKIA,MID,OBSOLETE
NI,1430,SAMSUNG GALAXY TREND GT-S7560,SAMSUNG GALAXY TREND GT-S7560,SAMSUNG,FEATURE PHONE,OBSOLETE
NI,1438,LG L1 OPTIMUS II E410G,LG L1 OPTIMUS II E410G,LG,MID,OBSOLETE
NI,1449,SAMSUNG GALAXY POCKET GT-S5310,SAMSUNG GALAXY POCKET GT-S5310 BLUE,SAMSUNG,FEATURE PHONE,OBSOLETE
NI,1463,SAMSUNG GALAXY S IV MINI I9190L,SAMSUNG GALAXY S IV MINI I9190L,SAMSUNG,FEATURE PHONE,OBSOLETE
NI,1464,SAMSUNG GALAXY S IV MINI I9190L,SAMSUNG GALAXY S IV MINI I9190L WHITE,SAMSUNG,FEATURE PHONE,OBSOLETE
NI,1508,BMOBILE TX310,BMOBILE TX310 DS BLACK,BMOBILE,FEATURE PHONE,OBSOLETE
NI,1521,NEXUS GO202,KIT NEXUS GO202 BLACK/BLUE,NEXUS,FEATURE PHONE,OBSOLETE
NI,1543,NOKIA 503,NOKIA 503 BLACK,NOKIA,FEATURE PHONE,OBSOLETE
NI,1544,NOKIA 503,NOKIA 503 YELLOW,NOKIA,FEATURE PHONE,OBSOLETE
NI,1563,SAMSUNG GALAXY TREND PLUS GT-7580,SAMSUNG GALAXY TREND PLUS GT-7580 WHITE,SAMSUNG,FEATURE PHONE,OBSOLETE
NI,1587,VERYKOOL S353,VERYKOOL S353 WHITE,VERYKOOL,FEATURE PHONE,OBSOLETE
NI,1605,SAMSUNG GALAXY S V G900H WHITE,SAMSUNG GALAXY S V G900H WHITE,SAMSUNG,FEATURE PHONE,OBSOLETE
NI,1626,NOKIA LUMIA 1320,NOKIA LUMIA 1320,NOKIA,FEATURE PHONE,OBSOLETE
NI,1636,LG D400 L90,LG D400 L90,LG,FEATURE PHONE,OBSOLETE
NI,1645,NA,BLU NEO 3.5 BLACK/WHITE,BLU,LOW,OBSOLETE
NI,1647,VERYKOOL I126,VERYKOOL I126 DS,VERYKOOL,FEATURE PHONE,OBSOLETE
NI,1657,NEXUS GO202,AVON NEXUS GO 202,NEXUS,FEATURE PHONE,OBSOLETE
NI,1660,LG OPTIMUS G3 D855P,LG OPTIMUS G3 D855P BLACK,LG,FEATURE PHONE,OBSOLETE
NI,1665,LG D160G L40,LG D160G L40 BLACK,LG,LOW,OBSOLETE
NI,1683,ZTE OPEN II,KIT ZTE OPEN II BLACK,ZTE,LOW,OBSOLETE
NI,1689,SAMSUNG GALAXY YOUNG2 G130M,SAMSUNG GALAXY YOUNG2 G130M GRAY,SAMSUNG,FEATURE PHONE,OBSOLETE
NI,1691,NOKIA LUMIA 630,NOKIA LUMIA 630,NOKIA,HIGH,OBSOLETE
NI,1694,ALCATEL TRIBE 3075A,ALCATEL TRIBE 3075A,ALCATEL,ENTRY,OBSOLETE
NI,1701,NOKIA LUMIA 530,NOKIA LUMIA 530 GRAY,NOKIA,HIGH,OBSOLETE
NI,1704,NEXUS GO177,NEXUS GO177,NEXUS,FEATURE PHONE,OBSOLETE
NI,1719,LG D100G L20,LG D100G L20 BLACK,LG,FEATURE PHONE,OBSOLETE
NI,1723,BMOBILE LQ210,BMOBILE LQ210,BMOBILE,FEATURE PHONE,OBSOLETE
NI,1727,NEXUS GO775,NEXUS GO775,NEXUS,ENTRY,OBSOLETE
NI,1757,NOKIA LUMIA 635,NOKIA LUMIA 635,NOKIA,MID HIGH,OBSOLETE
NI,1767,SAMSUNG GALAXY G355M CORE2,SAMSUNG GALAXY G355M CORE2 BLACK,SAMSUNG,HIGH,OBSOLETE
NI,1780,NEXUS GO202,NEXUS GO202 DS,NEXUS,FEATURE PHONE,OBSOLETE
NI,1786,LG G3 BEAT D722 MINI LTE,LG G3 BEAT D722 MINI LTE,LG,FEATURE PHONE,OBSOLETE
NI,1787,ALCATEL FIRE C 4019,KIT ALCATEL FIRE C 4019,ALCATEL,LOW,OBSOLETE
NI,1798,SAMSUNG GALAXY S6 SM920 32GB LTE,SAMSUNG GALAXY S6 SM920 WHITE 32GB LTE,SAMSUNG,FLAGSHIP,OBSOLETE
NI,1800,SAMSUNG GALAXY A3 A300M 16GB LTE,SAMSUNG GALAXY A3 A300M BLACK 16GB LTE,SAMSUNG,FEATURE PHONE,OBSOLETE
NI,1803,YEZZ ANDY 4E,KIT YEZZ ANDY 4E,YEZZ,FEATURE PHONE,OBSOLETE
NI,1836,HUAWEI MATE 7 LTE,HUAWEI MATE 7 LTE,HUAWEI,FEATURE PHONE,OBSOLETE
NI,1840,HUAWEI Y550-L03 LTE,HUAWEI Y550-L03 LTE,HUAWEI,FEATURE PHONE,OBSOLETE
NI,1841,SAMSUNG GALAXY S6 EDGE 32GB LTE,SAMSUNG GALAXY S6 EDGE GOLD 32 GB LTE,SAMSUNG,FLAGSHIP,OBSOLETE
NI,1860,LG LEON H340F LTE,LG LEON H340F BLACK LTE,LG,FEATURE PHONE,OBSOLETE
NI,1886,NEXUS GO178,NEXUS GO178,NEXUS,FEATURE PHONE,OBSOLETE
NI,1889,BMOBILE K350,BMOBILE K350 DS,BMOBILE,FEATURE PHONE,OBSOLETE
NI,1890,BMOBILE K350,KIT BMOBILE K350 DS,BMOBILE,FEATURE PHONE,OBSOLETE
NI,1902,NEXUS GO963,NEXUS GO963,NEXUS,LOW,OBSOLETE
NI,1916,NEXUS GO980,NEXUS GO980,NEXUS,LOW,OBSOLETE
NI,1930,LG G4 MINI BEAT H735 LTE,LG G4 MINI BEAT H735 LTE,LG,HIGH,OBSOLETE
NI,3278,BMOBILE BL52,BMOBILE BL52 BLACK,BMOBILE,ENTRY,EOL
NI,3279,BMOBILE BL52,BMOBILE BL52 BLUE,BMOBILE,ENTRY,EOL
NI,3281,BMOBILE BL52,KIT BMOBILE BL52 BLUE,BMOBILE,ENTRY,EOL
NI,3402,BMOBILE BL53,BMOBILE BL53 BLACK,BMOBILE,ENTRY,ACTIVE
NI,3370,BLU C5L,KIT BLU C5L BLACK,BLU,ENTRY,EOL
NI,3377,BLU C5L,KIT BLU C5L BLUE,BLU,ENTRY,EOL
NI,3404,BMOBILE BL53,KIT BMOBILE BL53 BLACK,BMOBILE,ENTRY,ACTIVE
NI,1031,ALCATEL 306A,ALCATEL 306A,ALCATEL,FEATURE PHONE,OBSOLETE
NI,1033,BLACKBERRY TORCH 9860,BLACKBERRY TORCH 9860,BLACKBERRY,FEATURE PHONE,OBSOLETE
NI,1035,HUAWEI G7010,HUAWEI G7010,HUAWEI,FEATURE PHONE,OBSOLETE
NI,1043,BLACKBERRY 9810,BLACKBERRY 9810,BLACKBERRY,FEATURE PHONE,OBSOLETE
NI,1051,BLACKBERRY 9900,BLACKBERRY 9900,BLACKBERRY,FEATURE PHONE,OBSOLETE
NI,1055,SAMSUNG GALAXY GT-B5510,SAMSUNG GALAXY GT-B5510,SAMSUNG,FEATURE PHONE,OBSOLETE
NI,1057,LG A235,LG A235,LG,FEATURE PHONE,OBSOLETE
NI,1059,NOKIA N9,NOKIA N9,NOKIA,FEATURE PHONE,OBSOLETE
NI,1061,MOTOROLA EX108 ERIN,MOTOROLA EX108 ERIN,MOTOROLA,FEATURE PHONE,OBSOLETE
NI,1081,MOTOROLA EX118 BREA,MOTOROLA EX118 BREA,MOTOROLA,FEATURE PHONE,OBSOLETE
NI,1091,VERYKOOL I125,KIT VERYKOOL I125,VERYKOOL,FEATURE PHONE,OBSOLETE
NI,1096,ZTE MOVISTAR ONE,ZTE MOVISTAR ONE,ZTE,FEATURE PHONE,OBSOLETE
NI,1098,NA,BMOBILE C628,BMOBILE,FEATURE PHONE,OBSOLETE
NI,1100,NOKIA 701,NOKIA 701,NOKIA,FEATURE PHONE,OBSOLETE
NI,1102,NOKIA 603,NOKIA 603,NOKIA,FEATURE PHONE,OBSOLETE
NI,1103,ALCATEL 506A,ALCATEL 506A,ALCATEL,ENTRY,OBSOLETE
NI,1107,NOKIA 302,NOKIA 302,NOKIA,FEATURE PHONE,OBSOLETE
NI,1109,NOKIA 201,NOKIA 201,NOKIA,FEATURE PHONE,OBSOLETE
NI,1119,NOKIA 303,NOKIA 303,NOKIA,FEATURE PHONE,OBSOLETE
NI,1123,BLU SAMBA JR,BLU SAMBA JR MAGENTA,BLU,FEATURE PHONE,OBSOLETE
NI,1125,BLU SAMBA JR,BLU SAMBA JR RED,BLU,FEATURE PHONE,OBSOLETE
NI,1152,BLACKBERRY 9380,BLACKBERRY 9380,BLACKBERRY,FEATURE PHONE,OBSOLETE
NI,1158,MOTOROLA XT611,MOTOROLA XT611,MOTOROLA,FEATURE PHONE,OBSOLETE
NI,1161,SONIM XP1330,SONIM XP1330,SONIM,FEATURE PHONE,OBSOLETE
NI,1163,SAMSUNG GALAXY S III I9300,SAMSUNG GALAXY S III I9300 BLUE,SAMSUNG,FEATURE PHONE,OBSOLETE
NI,1176,VERYKOOL I675,VERYKOOL I675,VERYKOOL,FEATURE PHONE,OBSOLETE
NI,1178,BMOBILE QW180,BMOBILE QW180,BMOBILE,FEATURE PHONE,OBSOLETE
NI,1211,BLU SAMBA JR,BLU SAMBA JR SILVER,BLU,FEATURE PHONE,OBSOLETE
NI,1215,ZTE MOVISTAR URBAN R253,ZTE MOVISTAR URBAN R253,ZTE,FEATURE PHONE,OBSOLETE
NI,1224,VERYKOOL I123,VERYKOOL I123 BLUE,VERYKOOL,FEATURE PHONE,OBSOLETE
NI,1226,VERYKOOL I123,VERYKOOL I123 GREEN,VERYKOOL,FEATURE PHONE,OBSOLETE
NI,1244,ALCATEL 358G,ALCATEL 358G,ALCATEL,FEATURE PHONE,OBSOLETE
NI,1245,BMOBILE K325,BMOBILE K325,BMOBILE,FEATURE PHONE,OBSOLETE
NI,1258,ALCATEL 297A,ALCATEL 297A,ALCATEL,FEATURE PHONE,OBSOLETE
NI,1259,ALCATEL 308A,ALCATEL 308A,ALCATEL,FEATURE PHONE,OBSOLETE
NI,1264,SAMSUNG GALAXY POCKET GT-S5300,SAMSUNG GALAXY POCKET GT-S5300,SAMSUNG,MID,OBSOLETE
NI,3420,BMOBILE K391,BMOBILE K391 BLACK DS,BMOBILE,FEATURE PHONE,ACTIVE
NI,3424,BMOBILE K391,KIT BMOBILE K391 BLACK DS,BMOBILE,FEATURE PHONE,ACTIVE
NI,6331,IPHONE 15,MTP03BE/A IPHONE 15 BLACK 128GB-BES,APPLE,FLAGSHIP,ACTIVE
NI,3318,SAMSUNG GALAXY A54,SAMSUNG GALAXY A54 VIOLET 128GB,SAMSUNG,HIGH,ACTIVE
NI,3137,IPHONE 13 PRO 256GB,IPHONE 13 PRO 256GB SIERRA BLUE,APPLE,FLAGSHIP,EOL
NI,3223,IPHONE 13 PRO MAX 128GB,IPHONE 13 PRO MAX GRAPHITE 128GB,APPLE,FLAGSHIP,EOL
NI,3366,IPHONE 14 256GB,IPHONE 14 256GB RED,APPLE,FLAGSHIP,EOL
NI,3327,IPHONE 14 PRO MAX 128GB,IPHONE 14 PRO MAX 128GB SILVER,APPLE,FLAGSHIP,EOL
NI,3309,IPHONE 14 PRO MAX 256GB,IPHONE 14 PRO MAX PURPLE 256GB,APPLE,FLAGSHIP,EOL
NI,3163,SAMSUNG GALAXY S22 ULTRA,SAMSUNG GALAXY S22 ULTRA 12+256 DARK RED,SAMSUNG,FLAGSHIP,EOL
NI,3322,SAMSUNG GALAXY S23 PLUS,SAMSUNG S23 PLUS 256GB BLACK,SAMSUNG,FLAGSHIP,EOL
NI,3384,SAMSUNG GALAXY Z FOLD5,SAMSUNG GALAXY Z FOLD 5 BLACK 256GB,SAMSUNG,FLAGSHIP,EOL
NI,3385,SAMSUNG GALAXY Z FOLD5,SAMSUNG GALAXY Z FOLD 5 BLUE 256GB,SAMSUNG,FLAGSHIP,EOL
NI,3389,SAMSUNG GALAXY Z FLIP5,SAMSUNG GALAXY Z FLIP5 MINT 256GB,SAMSUNG,FLAGSHIP,EOL
NI,2923,SAMSUNG GALAXY NOTE 20 ULTRA,SAMSUNG GALAXY NOTE 20 ULTRA BRONZE,SAMSUNG,FLAGSHIP,ACTIVE
NI,3103,SAMSUNG GALAXY Z FOLD3,SAMSUNG GALAXY Z FOLD3 256GB BLACK,SAMSUNG,FLAGSHIP,ACTIVE
NI,3105,SAMSUNG GALAXY S21 ULTRA,SAMSUNG GALAXY S21 ULTRA 256GB S.SIM,SAMSUNG,FLAGSHIP,EOL
NI,3261,SAMSUNG GALAXY Z FLIP4,SAMSUNG GALAXY Z FLIP4 256GB GOLD,SAMSUNG,FLAGSHIP,EOL
NI,3427,BLU G63,KIT BLU G63 128GB BLACK DS LTE,BLU,LOW,EOL
NI,3413,HONOR MAGIC 5 LITE,HONOR MAGIC 5 LITE SILVER 256GB,HONOR,MID HIGH,ACTIVE
NI,2789,BOLD F1,KIT BOLD F1-3G BLACK,BLU,FEATURE PHONE,EOL
NI,2986,BLU A120 3G,KIT BLU A120 3G BLACK DS,BLU,FEATURE PHONE,EOL
NI,3066,BLU Z4,BLU Z4 BLACK/RED,BLU,FEATURE PHONE,ACTIVE
NI,3335,BLU Z5,BLU Z5 BLUE,BLU,FEATURE PHONE,EOL
NI,3336,BLU Z5,BLU Z5 CORAL,BLU,FEATURE PHONE,EOL
NI,3339,BLU Z5,KIT BLU Z5 BLUE,BLU,FEATURE PHONE,EOL
NI,3341,BLU Z5,KIT BLU Z5 GREEN,BLU,FEATURE PHONE,EOL
NI,3342,BLU Z5,KIT BLU Z5 GRAY,BLU,FEATURE PHONE,EOL
NI,3230,BMOBILE K390,BMOBILE K390 BLACK,BMOBILE,FEATURE PHONE,EOL
NI,3231,BMOBILE K390,BMOBILE K390 BLUE,BMOBILE,FEATURE PHONE,EOL
NI,3235,BMOBILE K390,KIT BMOBILE K390 BLACK,BMOBILE,FEATURE PHONE,EOL
NI,3249,BMOBILE T101,BMOBILE T101 BLUE DS,BMOBILE,FEATURE PHONE,ACTIVE
NI,3251,BMOBILE K390,KIT BMOBILE K390 TURQUESA,BMOBILE,FEATURE PHONE,EOL
NI,3255,BMOBILE K390,KIT BMOBILE K390 RED,BMOBILE,FEATURE PHONE,EOL
NI,3257,BMOBILE K390,KIT BMOBILE K390 GRAY,BMOBILE,FEATURE PHONE,EOL
NI,3158,NOKIA 110,NOKIA 110 SS,NOKIA,FEATURE PHONE,EOL
NI,3344,NOKIA C2 2E,KIT NOKIA C2 BLUE,NOKIA,LOW,EOL
NI,2721,SKY F3P,SKY F3P BLACK,SKY,FEATURE PHONE,EOL
NI,2722,SKY F3P,KIT SKY F3P BLACK,SKY,FEATURE PHONE,EOL
NI,3141,SKY F3P,KIT SKY F3P BLACK/RED,SKY,FEATURE PHONE,EOL
NI,3204,SMOOTH TANK3,SNAP TANK3 BLACK/RED,SMOOTH,FEATURE PHONE,EOL
NI,3206,SMOOTH TANK3,KIT SNAP TANK3 BLACK/RED,SMOOTH,FEATURE PHONE,EOL
NI,3218,SMOOTH TANK3,KIT SNAP TANK3 BLACK,SMOOTH,FEATURE PHONE,EOL
NI,2834,SMOOTH SNAP,KIT SMOOTH SNAP 2G BLACK,SMOOTH,FEATURE PHONE,EOL
NI,2853,SMOOTH SNAP,KIT SMOOTH SNAP 2G WHITE,SMOOTH,FEATURE PHONE,EOL
NI,2854,SMOOTH SNAP,KIT SMOOTH SNAP 2G GRAY,SMOOTH,FEATURE PHONE,EOL
NI,2876,SMOOTH UNO 3G,KIT SMOOTH UNO 3G GRAY DS,SMOOTH,FEATURE PHONE,EOL
NI,2881,SMOOTH UNO 3G,SMOOTH UNO 3G BLACK DS,SMOOTH,FEATURE PHONE,EOL
NI,3033,SMOOTH UNO 3G,KIT SMOOTH UNO 3G RED,SMOOTH,FEATURE PHONE,EOL
NI,3060,SMOOTH SNAP MINI,KIT SNAP MINI 3 LIGHT BLUE,SMOOTH,FEATURE PHONE,EOL
NI,3064,SMOOTH SNAP MINI,KIT SNAP MINI 3 GRAY,SMOOTH,FEATURE PHONE,EOL
NI,3362,BOLD T6L,KIT MI TIENDA BOLD T6L BLACK,BLU,ENTRY,EOL
NI,3482,BLU C6L MAX 5.7,BLU C6L MAX 32GB BLACK DS,BLU,ENTRY,NEW
NI,3483,BLU C6L MAX 5.7,KIT BLU C6L MAX BLACK 32GB,BLU,ENTRY,NEW
NI,3491,BLU C6L,BLU C6L BLACK,BLU,ENTRY,NEW
NI,3492,BLU C6L,KIT BLU C6L BLACK,BLU,ENTRY,NEW
NI,3493,BLU C6L,BLU C6L BLUE,BLU,ENTRY,NEW
NI,3494,BLU C6L,KIT BLU C6L BLUE,BLU,ENTRY,NEW
NI,3280,BMOBILE BL52,KIT BMOBILE BL52 BLACK,BMOBILE,ENTRY,EOL
NI,3029,MAXWEST MX-D200,MAXWEST MX-D200 BLACK,MAXWEST,ENTRY,EOL
NI,3477,ZTE BLADE A34,ZTE BLADE A34 BLACK,ZTE,ENTRY,NEW
NI,3468,BLU G53,BLU G53 64GB BLACK,BLU,LOW,ACTIVE
NI,3470,BLU G53,KIT BLU G53 64GB BLACK,BLU,LOW,ACTIVE
NI,3488,TECNO SPARK GO 2024,TECNO SPARK GO 2024 64GB BLACK,TECNO,LOW,NEW
NI,3414,HONOR X7A,HONOR X7A TITANIUM SILVER,HONOR,MID,EOL
NI,3077,BLU Z4,KIT BLU Z4 GRAY,BLU,FEATURE PHONE,ACTIVE
NI,3075,BLU Z4,KIT BLU Z4 BLUE,BLU,FEATURE PHONE,ACTIVE
NI,3078,BLU Z4,KIT BLU Z4 LIME,BLU,FEATURE PHONE,ACTIVE
NI,2759,ZTE A3 LITE,KIT ZTE A3 LITE BLACK,ZTE,ENTRY,EOL
NI,2859,ZTE A3 LITE,KIT ZTE A3 LITE BLUE,ZTE,ENTRY,EOL
NI,3156,ZTE A31 LITE,ZTE BLADE A31 LITE GRAY,ZTE,ENTRY,EOL
NI,3160,ZTE A31 LITE,KIT ZTE BLADE A31 LITE BLUE,ZTE,ENTRY,EOL
NI,3221,ZTE A31 LITE,KIT MI TIENDA ZTE A31 LITE BLUE,ZTE,ENTRY,EOL
NI,3027,ALCATEL 1,ALCATEL 1 BLACK,ALCATEL,LOW,EOL
NI,3028,ALCATEL 1,KIT ALCATEL 1 BLACK,ALCATEL,LOW,EOL
NI,3348,BLU G50 MEGA,BLU G50 MEGA 2022 BLACK,BLU,LOW,EOL
NI,3349,BLU G50 MEGA,KIT BLU G50 MEGA 2022 BLACK,BLU,LOW,EOL
NI,3353,BLU G50 MEGA,KIT BLU G50 MEGA 2022 BLUE,BLU,LOW,EOL
NI,3121,BMOBILE BL51,KIT BMOBILE BL51 BLACK DS,BMOBILE,LOW,EOL
NI,3207,BMOBILE BL51,MI TIENDA_BMOBILE BL51 BLACK,BMOBILE,LOW,EOL
NI,3208,BMOBILE BL51,MI TIENDA_BMOBILE BL51 BLUE,BMOBILE,LOW,EOL
NI,3087,BMOBILE BL50 PRO BLACK/BUNDLE,BMOBILE BL50 PRO BLACK/BUNDLE,BMOBILE,LOW,EOL
NI,3250,BMOBILE T101,KIT BMOBILE T101 BLUE DS,BMOBILE,FEATURE PHONE,ACTIVE
NI,6336,IPHONE 15 PRO MAX,MU7A3BE/A IPHONE 15 PRO MAX BLUE 256GB-BES,APPLE,FLAGSHIP,ACTIVE
NI,3372,NOKIA C32,NOKIA C32 CHARCOAL,NOKIA,MID,ACTIVE
NI,3295,SAMSUNG GALAXY A04,SAMSUNG GALAXY A04 WHITE,SAMSUNG,MID,EOL
NI,3013,SAMSUNG GALAXY BUDS PRO BLACK,SAMSUNG GALAXY BUDS PRO BLACK,SAMSUNG,MID,EOL
NI,3197,SAMSUNG GALAXY A13,SAMSUNG GALAXY A13 WHITE 64GB,SAMSUNG,MID,EOL
NI,3199,SAMSUNG GALAXY A03,SAMSUNG GALAXY A03 BLUE,SAMSUNG,MID,EOL
NI,3243,SAMSUNG GALAXY A03,KIT SAMSUNG GALAXY A03 BLUE,SAMSUNG,MID,EOL
NI,3304,ZTE BLADE V40 VITA,KIT ZTE BLADE V40 VITA BLACK,ZTE,MID,EOL
NI,2980,SAMSUNG GALAXY A31,SAMSUNG GALAXY A31 WHITE,SAMSUNG,MID HIGH,EOL
NI,3051,SAMSUNG GALAXY A32,KIT SAMSUNG GALAXY A32 BLACK,SAMSUNG,MID HIGH,EOL
NI,3154,SAMSUNG GALAXY A32,SAMSUNG GALAXY A32 BLUE,SAMSUNG,MID HIGH,EOL
NI,3014,SAMSUNG GALAXY WATCH ACTIVE 2 BLACK 44MM,SAMSUNG GALAXY WATCH ACTIVE 2 BLACK 44MM,SAMSUNG,MID HIGH,EOL
NI,3145,SAMSUNG X COVER 5,SAMSUNG X COVER 5,SAMSUNG,MID HIGH,EOL
NI,3191,SAMSUNG GALAXY A23,SAMSUNG GALAXY A23 BLACK 64GB,SAMSUNG,MID HIGH,EOL
NI,3321,SAMSUNG GALAXY A23,SAMSUNG GALAXY A23 WHITE 128GB,SAMSUNG,MID HIGH,EOL
NI,2798,SAMSUNG GALAXY A51,SAMSUNG GALAXY A51 BLUE,SAMSUNG,HIGH,EOL
